[INFO    :   django.utils.autoreload] - 2024-02-03 15:38:24,527 : run_with_reloader @ 0668: Watching for file changes with StatReloader
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,472 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\weakref.py first seen with mtime 1701976816.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,473 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\template\base.py first seen with mtime 1706875377.2580955
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,474 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\lzma.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,474 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\sites\requests.py first seen with mtime 1706875375.4595518
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,475 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\email\iterators.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,476 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\core\checks\compatibility\django_4_0.py first seen with mtime 1706875376.2562406
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,477 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\sqlparse\filters\others.py first seen with mtime 1706875344.4097161
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,478 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\asyncio\subprocess.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,478 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\core\checks\urls.py first seen with mtime 1706875376.2512596
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,479 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1706875377.6552844
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,480 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\views\generic\base.py first seen with mtime 1706875377.9131267
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,481 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\models\functions\window.py first seen with mtime 1706875376.8655903
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,482 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\messages\storage\__init__.py first seen with mtime 1706875369.6202362
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,482 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\utils\timezone.py first seen with mtime 1706875377.7546449
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,484 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\sessions\models.py first seen with mtime 1706875374.9360318
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,484 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\subprocess.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,485 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\collections\abc.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,486 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1706875345.4983773
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,487 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\utils\hashable.py first seen with mtime 1706875377.6844983
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,488 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\argparse.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,489 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\threading.py first seen with mtime 1701976816.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,490 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\warnings.py first seen with mtime 1701976816.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,490 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\models\functions\datetime.py first seen with mtime 1706875376.8475885
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,492 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1706875347.2131915
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,493 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\friendlydogs\friendlydogs\urls.py first seen with mtime 1706877039.9893215
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,494 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\migrations\migration.py first seen with mtime 1706875376.719362
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,495 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\dis.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,495 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\contextlib.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,496 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\core\cache\utils.py first seen with mtime 1706875376.1751237
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,497 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\reprlib.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,498 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1706875377.743533
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,498 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\core\mail\utils.py first seen with mtime 1706875376.363176
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,499 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\DLLs\_uuid.pyd first seen with mtime 1701976866.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,500 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\admin\views\__init__.py first seen with mtime 1706875348.9990408
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,501 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\contenttypes\apps.py first seen with mtime 1706875350.6501017
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,501 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1706875376.2582357
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,502 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\backends\base\features.py first seen with mtime 1706875376.540214
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,503 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\__future__.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,504 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1706875349.962371
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,505 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\template\loader.py first seen with mtime 1706875377.32561
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,505 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\gettext.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,506 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\re\_constants.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,507 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\messages\constants.py first seen with mtime 1706875369.5972354
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,508 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\_virtualenv.py first seen with mtime 1706875283.1877346
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,508 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\core\handlers\base.py first seen with mtime 1706875376.3551006
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,509 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\traceback.py first seen with mtime 1701976816.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,510 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\urls\__init__.py first seen with mtime 1706875377.5653381
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,511 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\json\scanner.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,511 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1706875369.6222346
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,512 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\core\cache\backends\__init__.py first seen with mtime 1706875376.1761317
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,513 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\asyncio\protocols.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,514 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\re\_parser.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,515 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1706875349.0011785
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,516 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\email\encoders.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,517 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\wsgiref\simple_server.py first seen with mtime 1701976816.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,518 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\auth\hashers.py first seen with mtime 1706875349.9533727
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,518 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\core\cache\__init__.py first seen with mtime 1706875376.1742048
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,519 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\email\parser.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,520 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1706875350.5547342
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,521 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\socket.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,521 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1706875374.915029
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,522 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1706875344.4117184
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,523 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\sysconfig.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,524 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\email\_parseaddr.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,524 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1706875376.2622414
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,525 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\core\handlers\asgi.py first seen with mtime 1706875376.354099
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,526 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\logging\handlers.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,527 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\backends\sqlite3\schema.py first seen with mtime 1706875376.6926813
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,528 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\asyncio\coroutines.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,528 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\DLLs\_zoneinfo.pyd first seen with mtime 1701976866.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,529 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\ctypes\wintypes.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,530 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\models\enums.py first seen with mtime 1706875376.7635856
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,531 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\friendlydogs\base\apps.py first seen with mtime 1706875999.8574798
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,532 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\sqlparse\filters\__init__.py first seen with mtime 1706875344.4077132
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,532 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\logging\config.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,533 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1706875374.940022
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,534 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\staticfiles\__init__.py first seen with mtime 1706875375.9703557
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,535 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1706875377.5121164
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,536 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_tasks.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,537 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\models\sql\query.py first seen with mtime 1706875376.887589
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,537 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\email\feedparser.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,538 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\template\loaders\app_directories.py first seen with mtime 1706875377.3640456
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,539 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\email\mime\text.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,540 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\backends\signals.py first seen with mtime 1706875376.5301561
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,540 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\backends\base\base.py first seen with mtime 1706875376.5361571
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,541 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\email\mime\message.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,542 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\backends\sqlite3\base.py first seen with mtime 1706875376.667379
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,543 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\template\context.py first seen with mtime 1706875377.2590954
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,544 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\forms\utils.py first seen with mtime 1706875376.9156115
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,544 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\asyncio\staggered.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,545 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\utils\dates.py first seen with mtime 1706875377.6594
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,546 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\contenttypes\forms.py first seen with mtime 1706875350.6739736
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,547 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\importlib\__init__.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,548 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\DLLs\_wmi.pyd first seen with mtime 1701976866.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,548 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\wsgiref\util.py first seen with mtime 1701976816.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,549 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\sqlparse\formatter.py first seen with mtime 1706875344.3767676
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,550 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\forms\forms.py first seen with mtime 1706875376.9035892
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,550 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1706875374.9130335
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,551 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\friendlydogs\base\urls.py first seen with mtime 1706876942.2567172
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,552 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\models\fields\__init__.py first seen with mtime 1706875376.7815802
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,553 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\http\client.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,554 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\admin\templatetags\__init__.py first seen with mtime 1706875348.9627986
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,554 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\sqlparse\filters\aligned_indent.py first seen with mtime 1706875344.4087715
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,555 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\json\encoder.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,556 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\core\files\move.py first seen with mtime 1706875376.2722456
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,557 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\utils\text.py first seen with mtime 1706875377.7476468
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,557 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1706875344.3897128
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,558 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\bisect.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,559 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\utils.py first seen with mtime 1706875376.5242324
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,560 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\views\decorators\debug.py first seen with mtime 1706875377.9051268
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,560 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\backends\base\client.py first seen with mtime 1706875376.537156
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,562 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\backends\utils.py first seen with mtime 1706875376.5321562
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,563 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\sqlparse\utils.py first seen with mtime 1706875344.3927095
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,564 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\utils\tree.py first seen with mtime 1706875377.756735
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,564 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\urllib\__init__.py first seen with mtime 1701976816.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,565 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\auth\validators.py first seen with mtime 1706875349.969374
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,566 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\utils\inspect.py first seen with mtime 1706875377.6885
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,567 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\admin\sites.py first seen with mtime 1706875347.2091985
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,568 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\email\_header_value_parser.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,568 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\messages\utils.py first seen with mtime 1706875369.6172333
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,569 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\mimetypes.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,570 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\zoneinfo\_tzpath.py first seen with mtime 1701976816.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,571 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\_compat_pickle.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,571 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\core\checks\caches.py first seen with mtime 1706875376.2099135
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,572 : tick @ 0394: File C:\Users\korotkevich\AppData\Local\Programs\Python\Python312\Lib\email\headerregistry.py first seen with mtime 1701976814.0
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,573 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py first seen with mtime 1706875348.9687922
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,574 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1706875377.73752
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,575 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\contrib\auth\apps.py first seen with mtime 1706875349.9292634
[DEBUG   :   django.utils.autoreload] - 2024-02-03 15:43:20,575 : tick @ 0394: File C:\Users\korotkevich\PycharmProjects\petProject\venv\Lib\site-packages\django\db\backends\base\validation.py first seen with mtime 1706875376.5583813
